<Logging continued from "data/ulx_logs/01-01-21.txt">
[00:05:02] DarDarf<STEAM_0:0:187776687> spawned sent arccw_ammo_smg1_large
[00:05:06] DarDarf<STEAM_0:0:187776687> spawned sent arccw_ammo_smg1_large
[00:05:18] Sandro23: бля
[00:05:24] DarDarf<STEAM_0:0:187776687> spawned sent item_battery
[00:05:25] DarDarf<STEAM_0:0:187776687> spawned sent item_battery
[00:05:25] DarDarf<STEAM_0:0:187776687> spawned sent item_healthvial
[00:05:28] Sp00ky killed Sandro23 using gmod_sent_vehicle_fphysics_base
[00:05:28] Sandro23: всё норм?
[00:05:32] Sp00ky: ой
[00:05:36] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezparts
[00:05:36] Sandro23: Спуки блядь
[00:05:41] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezexplosives
[00:05:42] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezexplosives
[00:05:42] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezexplosives
[00:05:42] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezexplosives
[00:05:50] Client "Titanovsky" spawned in server <STEAM_0:1:95303327> (took 120 seconds).
[00:06:00] Sandro23: спуки
[00:06:05] Chappie<STEAM_0:1:129354118> spawned sent amb_survive_sleeping_bag
[00:06:19] Sandro23: спуки
[00:06:28] Dropped "Chappie" from server<STEAM_0:1:129354118>
[00:06:29] Sandro23: возмещай ущерб
[00:06:30] 0xadg: б
[00:06:31] DarDarf: Ля конч
[00:06:32] 0xadg: б
[00:06:45] Sandro23: ы меня проп кильнул
[00:06:48] Sandro23: ты*
[00:06:58] Sandro23: мандарин
[00:07:00] Client "▰Angry▰Timur▰" spawned in server <STEAM_0:0:431600296> (took 229 seconds).
[00:07:04] DarDarf: ?
[00:07:05] Sandro23: Ебанулся?
[00:07:13] Sp00ky killed Sandro23 using player
[00:07:13] DarDarf: А в чём дело ? 
[00:07:23] Sandro23: Я хуй знает
[00:07:27] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezcrate_uni
[00:07:30] Sandro23: меня проп кильнули
[00:07:38] Sandro23: даже не извинились
[00:07:40] DarDarf: Кто 
[00:07:48] Sandro23: спуки блядь
[00:07:51] 0xadg jailed Potato for 300 seconds
[00:07:55] 0xadg: билд абуз
[00:07:57] DarDarf: Ну так ему говори 
[00:08:05] Sandro23: НУ ТАК ХУЛИ
[00:08:08] Sandro23: Я ГОВОРЮ
[00:08:09] ▰Angry▰Timur▰: /ttson
[00:08:16] Sandro23: А ТЫ ШАМЛЯЕШЬ
[00:08:17] ▰Angry▰Timur▰: Было голосование за смену карты?
[00:08:24] Sandro23: да
[00:08:31] Sandro23: генезис выбрали
[00:08:32] ▰Angry▰Timur▰: когда примерно
[00:08:35] Potato: /pvp
[00:08:37] 0xadg<STEAM_0:0:426598565> spawned vehicle models/ruscars/izh27151/izh27151.mdl
[00:08:38] Sandro23: минут 10 назад
[00:08:43] ▰Angry▰Timur▰: Блять
[00:08:44] Sandro23: может больше
[00:08:49] ▰Angry▰Timur▰: опаздал нахуй
[00:08:51] h9k: suka
[00:08:57] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned vehicle models/ruscars/azlk2140/azlk2140.mdl
[00:09:00] Sandro23: Деньги набочку
[00:09:02] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned vehicle models/ruscars/riva2105/riva2105.mdl
[00:09:05] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned vehicle models/ruscars/liaz5256/liaz5256_skin.mdl
[00:09:07] Sp00ky killed Sandro23 using player
[00:09:15] Sandro23: Спуки чсв ясна
[00:09:20] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot
[00:09:21] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot
[00:09:21] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot
[00:09:21] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot
[00:09:21] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot
[00:09:21] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot
[00:09:22] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot
[00:09:22] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:22] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:23] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:23] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:23] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:23] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:23] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:24] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:24] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:24] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:24] Potato<STEAM_0:1:123111841> spawned sent arccw_ammo_buckshot_large
[00:09:28] ▰Angry▰Timur▰: я щя крч буду людей на автобусе развозить только остановки сделаю
[00:09:28] h9k: как называется карта?
[00:09:36] DarDarf killed Sandro23 using player
[00:09:40] Titanovsky: gm_genesis
[00:09:42] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/fence01a.mdl
[00:09:44] h9k: спасибо
[00:09:45] Sandro23: Мандарин
[00:09:45] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:09:48] Sandro23: заебёшь
[00:09:48] Titanovsky: status
[00:09:49] Potato: dc` z vbh
[00:09:56] Potato: всё я мир
[00:09:57] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:09:59] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:09:59] DarDarf: Ну с пвп выйди 
[00:10:01] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:02] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:03] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:05] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:06] Potato: ок
[00:10:08] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:09] Sandro23: Как блядь!
[00:10:10] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_357_large
[00:10:12] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:13] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:13] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:13] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:13] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:13] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:13] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:14] Sp00ky<STEAM_0:1:158737111> spawned sent arccw_ammo_buckshot_large
[00:10:14] DarDarf: Не тебе блять 
[00:10:20] Sandro23: Я должен быть на пвп
[00:10:24] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:28] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:30] DarDarf: Почему 
[00:10:31] Potato: !
[00:10:32] Sandro23: Деньги гоните
[00:10:32] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:34] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:37] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:39] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:41] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:41] Sandro23: уже 60 би
[00:10:43] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:48] Potato: !bnild
[00:10:53] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:55] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:57] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:10:58] Sandro23: вы меня пропкильнули
[00:11:00] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
[00:11:02] ▰Angry▰Timur▰<STEAM_0:0:431600296> spawned model models/props_c17/concrete_barrier001a.mdl
